SampleID	PrimerPairID	BarcodeID	ProjectID
Glandularia_wrightii_LMNP11566	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Echo240	Tank_D/Verbenaceae_Frost_UW
Verbena_hispida_VS1826	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot241	Tank_D/Verbenaceae_Frost_UW
Mulgurea_aspera_VS1824	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot242	Tank_D/Verbenaceae_Frost_UW
Junellia_pappigera_RGO2007_36	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot243	Tank_D/Verbenaceae_Frost_UW
Hierobotana_inflata_JAH1712	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot244	Tank_D/Verbenaceae_Frost_UW
Glandularia_hookeriana_VS1837	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot245	Tank_D/Verbenaceae_Frost_UW
Verbena_urticifolia_RGO2003_157	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot246	Tank_D/Verbenaceae_Frost_UW
Verbena_orcuttiana_RT742	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot247	Tank_D/Verbenaceae_Frost_UW
Verbena_menthifolia_JVAD3574	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot248	Tank_D/Verbenaceae_Frost_UW
Verbena_menthifolia_JR20302	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot249	Tank_D/Verbenaceae_Frost_UW
Hierobotana_inflata_JH6199	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot250	Tank_D/Verbenaceae_Frost_UW
Hierobotana_inflata_NA	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot251	Tank_D/Verbenaceae_Frost_UW
Junellia_fasciculata__MOD3144	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot252	Tank_D/Verbenaceae_Frost_UW
Verbena_pogostoma_HB08	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot253	Tank_D/Verbenaceae_Frost_UW
Verbena_glabrata_var_hayekii_RGO2009_44	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot254	Tank_D/Verbenaceae_Frost_UW
Verbena_litoralis_RGO2009_06	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot255	Tank_D/Verbenaceae_Frost_UW
Verbena_glabrata_var_hayekii_RGO2009_07	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot256	Tank_D/Verbenaceae_Frost_UW
Glandularia_microphylla_RGO2009_41	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot257	Tank_D/Verbenaceae_Frost_UW
Junellia_succulentifolia_RGO2010_01	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot258	Tank_D/Verbenaceae_Frost_UW
Glandularia_thymifolia_RGO2010_201	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot259	Tank_D/Verbenaceae_Frost_UW
Junellia_fasciculata_PLI2009_08	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot260	Tank_D/Verbenaceae_Frost_UW
Junellia_lucanensis_AC1777	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot261	Tank_D/Verbenaceae_Frost_UW
Junellia_occulta_JM2914	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot262	Tank_D/Verbenaceae_Frost_UW
Junellia_occulta_VT169orW5169	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot263	Tank_D/Verbenaceae_Frost_UW
Glandularia_cabrerae_VS1819	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot264	Tank_D/Verbenaceae_Frost_UW
Glandularia_peruviana_RGO2007_66	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot265	Tank_D/Verbenaceae_Frost_UW
Glandularia_scrobiculata_RGO2007_70	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot266	Tank_D/Verbenaceae_Frost_UW
Glandularia_sulphurea_RGO2004_172	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot267	Tank_D/Verbenaceae_Frost_UW
Glandularia_venturii_RGO2007_84	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot268	Tank_D/Verbenaceae_Frost_UW
Glandularia_venturii_VS1842	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot269	Tank_D/Verbenaceae_Frost_UW
Mulgurea_asparagoides_VS1828	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot270	Tank_D/Verbenaceae_Frost_UW
Mulgurea_aspera_VS1847	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot271	Tank_D/Verbenaceae_Frost_UW
Mulgurea_aspera_VS1849	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot272	Tank_D/Verbenaceae_Frost_UW
Junellia_spathulata_RGO2007_99	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot273	Tank_D/Verbenaceae_Frost_UW
Junellia_tonini_RGO2007_91	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot274	Tank_D/Verbenaceae_Frost_UW
Mulgurea_ligustrina_RGO2007_92	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot275	Tank_D/Verbenaceae_Frost_UW
Verbena_californica_T16966	ndhF_57F_557R,ETS_F_R,ITS_F_R,matK_110F_715R,matK_521F_1103R,ndhF_1022F_1435R,ndhF_1410F_2054R,ndhF_516F_1054R,PPR_11_1020F_1545R,PPR_123_505F_1031R,PPR_24_188F_565R,PPR_24_450F_1008R,PPR_47_26F_811R,PPR_62_79F_650R,PPR_70_665F_1055R,PPR_97_358F_965R,rbcL_106F_655R,rbcL_635F_1395R,rpl32_79F_679R,rpoC2_1489F_2080R,rpoC2_524R_978R,rpoC2_91F_623R,rpoC2_965F_1520R,trnLF_1363F_1786R,trnLF_821F_1383R,trnT_77F_628R,waxy_26F_446R,waxy_309F_909R	Foxtrot276	Tank_D/Verbenaceae_Frost_UW
